incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,evidencerole,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour
137761,276992,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,21
260,86735,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2
201,643356,308,58633,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,7
139876,453080,6,5,initialaccess,falsepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,17
239,379125,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,1,0,0,2024,6,7,16
4846,57088,60,19512,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,18
5099,3406,307,155,discovery,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,2
173,1310602,14,12,credentialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23
152631,795602,60,16487,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19
45,480441,40,55378,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,9
94,181138,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,8,11
2469,1320,17,1422,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,20
21212,619332,3,4,suspiciousactivity,truepositive,process,related,2,390,3586,5,66,242,1445,10630,2024,6,11,3
41,1308512,7,6,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,12
129716,658045,6,5,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,17
155,533262,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,2,195,257,2024,6,9,10
739,1175,17,1270,impact,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,13
14668,434522,112,31090,exfiltration,falsepositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,12
350,179781,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,3,5,24,2024,6,8,21
1441,302020,28,19,initialaccess,truepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,4
165404,209504,777,19740,exfiltration,falsepositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,4
539,7693,6,5,initialaccess,benignpositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16
33350,464526,74,55,commandandcontrol,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,23
3469,765,21,889,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,1,2
336,211604,90,36047,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,20
240476,1112486,24,509,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,19
116,840131,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,2
886,54863,2,2,commandandcontrol,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18
908,8772,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,15
341,384719,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,0,1445,10630,2024,6,4,15
60,85419,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2
6167,703665,2,2,commandandcontrol,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,4
51820,349759,9,64,execution,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,16,14
205481,70344,176,144,suspiciousactivity,benignpositive,file,related,41037,2845,3586,5,66,242,1445,10630,2024,6,7,12
59397,268156,3,4,suspiciousactivity,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,1
10044,1708432,5500,43346,exfiltration,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,27,12
41132,339623,5,2046,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,3
1627,124,12,732,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,23,13
27,1288075,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,10,21
217,318025,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,7,7
60639,629389,3,4,suspiciousactivity,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,16,5
226653,1417361,5,2518,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,3
0,185988,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,4
24511,342384,9,370,execution,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,3
29889,79021,93,1501,exfiltration,benignpositive,file,impacted,457,163,3586,5,66,242,1445,10630,2024,6,5,15
1988,64,12,180,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,27,5
228797,444381,86,5985,exfiltration,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11
147224,151039,13,11,initialaccess,truepositive,file,related,286,117668,3586,5,66,242,1445,10630,2024,6,10,3
485,86749,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9
479577,1378696,5,39,suspiciousactivity,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,21
25886,29685,50,36,exfiltration,benignpositive,file,impacted,193942,2583,3586,5,66,242,1445,10630,2024,6,14,3
95682,150110,1,1,initialaccess,truepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,22
34,10222,70,5465,exfiltration,falsepositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,10
102187,787492,2,2,commandandcontrol,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,1
613,124749,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15
626,959080,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23
10324,1162601,193,486,suspiciousactivity,truepositive,process,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16
105437,286474,2,2,commandandcontrol,truepositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,11,23
592175,1665176,5,49,suspiciousactivity,benignpositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,13
7,1007,11,9,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7
227471,461324,6,5,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,7
15767,295784,39,26,execution,benignpositive,process,related,3,6,3586,5,66,242,1445,10630,2024,6,3,10
345,8063,109,87,discovery,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,25,19
176624,610399,3,148,suspiciousactivity,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,11
129,332804,14,12,credentialaccess,truepositive,ip,related,289573,117668,3586,5,66,7,50,46,2024,6,6,13
6296,1050,11,9,initialaccess,falsepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13
181880,238148,1,1,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,15
377802,1136289,86,18814,exfiltration,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,21
81221,59510,1,1,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,1
252768,859083,0,0,initialaccess,falsepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,10
271295,1518111,33,22,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,19
23016,156625,13,11,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,0
243082,1043790,0,0,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,17
3508,806,21,70,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,16
7193,4885,209,187,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,12
126499,127686,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,14,7
1431,250504,2,2,commandandcontrol,benignpositive,process,related,0,2,3586,5,66,242,1445,10630,2024,6,6,15
151934,750810,2,2,commandandcontrol,benignpositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,3,19
275456,629296,3,4,suspiciousactivity,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,16,6
230,181917,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,1,0,0,2024,6,5,3
289013,1597755,55,37,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,6
2229,229,41,331,impact,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,5,26,17
336,71103,95,213,exfiltration,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,20
193093,778304,2,2,commandandcontrol,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,20
171342,1078200,182,153,credentialaccess,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,20
143,164081,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,10
23207,671663,82,60,initialaccess,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,14
18726,18013,15,13,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,16,0
370,123510,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,21,296,1599,2024,6,13,4
27266,109397,3,4,suspiciousactivity,benignpositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,6,0
24926,33953,1,1,initialaccess,truepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,12,7
29112,421201,3,4,suspiciousactivity,benignpositive,process,related,396,63,3586,5,66,242,1445,10630,2024,6,7,16
36451,237246,47,30,initialaccess,falsepositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,6
281,93029,40,25296,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16
1133,656,27,18,discovery,falsepositive,machine,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11
414,716933,3,4,suspiciousactivity,benignpositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,4,13
4091,3729,38,25,impact,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,2
5968,93704,6,5,initialaccess,truepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20
139,1336659,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,8,13
48881,121108,4678,76,persistence,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,2,21
438330,336891,5,31,suspiciousactivity,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,1
37401,1572099,31,98297,malware,benignpositive,file,related,286639,78004,3586,5,66,242,1445,10630,2024,6,4,20
19076,12210,2261,3329,commandandcontrol,benignpositive,process,related,10458,0,3586,5,66,242,1445,10630,2024,6,14,2
33270,119058,28,19,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,15,13
447,162149,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,0,1445,10630,2024,6,9,16
268,334443,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,10
42584,1539498,1034,1802,collection,falsepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,13,10
39909,404720,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,0,1,1,2024,6,4,11
169425,1373862,5,2734,suspiciousactivity,truepositive,cloudapplication,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,21
9514,2054,28,19,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,14,3
5390,6726,78,57,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,12
1246,13578,30,4920,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,18
40487,24584,13,11,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,21
203,124554,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,22
6210,1158164,741,79,impact,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,5,25,11
137008,189012,2,2,commandandcontrol,truepositive,process,related,1,1,3586,5,66,242,1445,10630,2024,6,11,18
20255,795733,420,8730,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15
232,889129,0,0,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,3,5,21,2024,6,4,10
328004,679154,0,0,initialaccess,falsepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,20
3201,716,21,70,impact,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,2,9
63241,34585,45,406,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,17
37001,52192,20,3355,exfiltration,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14
5365,27133,6,5,initialaccess,truepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,23
54856,1082946,5,278,suspiciousactivity,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,17,0
44,1257129,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,6
36,1037823,4,3,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,11,1445,10630,2024,6,5,6
37,1299858,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,18
173387,1108715,55,26145,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,18
46,415994,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,6,0
20,62716,124,20751,exfiltration,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,4,2
211,490873,7,6,initialaccess,truepositive,ip,related,289573,117668,3586,5,66,18,1445,10630,2024,6,10,2
367,69647,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,6
203311,430990,24,52679,exfiltration,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2
164438,621858,3,135,suspiciousactivity,benignpositive,machine,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,4
67270,129369,3,4,suspiciousactivity,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,0
180,27044,89,6251,exfiltration,benignpositive,mailmessage,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,22
27512,216634,1,1,initialaccess,benignpositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,17
72731,205656,56,40,credentialaccess,falsepositive,process,related,7,3,3586,5,66,242,1445,10630,2024,6,15,5
72,918155,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,10,9
320,104580,0,0,initialaccess,truepositive,cloudlogonsession,related,289573,117668,3586,5,66,242,1445,10630,2024,6,5,4
102310,359089,1,1,initialaccess,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13
1696,37187,13,11,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22
19281,44609,276,263,suspiciousactivity,benignpositive,process,related,289573,117668,3586,5,66,242,1445,10630,2024,6,13,6
104210,456373,13,11,initialaccess,benignpositive,mailmessage,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,20
67308,725158,3,4,suspiciousactivity,truepositive,process,related,2,96,3586,5,66,242,1445,10630,2024,6,10,7
87,333221,7,6,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,6,13
40192,955392,0,0,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,14,25,271,2024,6,6,2
35,1303073,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,7,5
167240,59926,1,1,initialaccess,truepositive,mailcluster,related,289573,117668,3586,5,66,242,1445,10630,2024,6,15,10
78953,237683,1,1,initialaccess,benignpositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,14
286841,746666,2,2,commandandcontrol,benignpositive,machine,impacted,289573,117668,3586,0,0,242,1445,10630,2024,6,3,22
12853,9959,493,193,credentialaccess,benignpositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,9,23
3541,56053,107,4333,defenseevasion,falsepositive,process,related,636,5921,3586,5,66,242,1445,10630,2024,6,6,18
169,928145,0,0,initialaccess,truepositive,cloudlogonrequest,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,16
20539,79675,47,30,initialaccess,falsepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,11,13
139,1249686,0,0,initialaccess,truepositive,user,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,9,0
11220,9439,34,2978,exfiltration,benignpositive,file,impacted,582,5,3586,5,66,242,1445,10630,2024,6,12,18
2545,284359,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,4,6
4997,1833,11,9,initialaccess,falsepositive,mailbox,impacted,289573,117668,3586,5,66,242,1445,10630,2024,6,3,13
75712,205809,2,2,commandandcontrol,benignpositive,url,related,289573,117668,3586,5,66,242,1445,10630,2024,6,11,2
2871,635,103,38,initialaccess,falsepositive,ip,related,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15
